Index,User name,Start Time,Stop Time,Status,Mark To Pause,Label,Comment,Run ID,Line,Vial,Evaluate,Sample Type,Reference,Acquisition information Background Result,Linearity Correction Result,Pressure Adjust Target Intensity,High Voltage,Kiel IV Initial Pressure,Kiel IV Residual CO₂ Pressure,Peak Center Result,Kiel IV Non Condensable Pressure,Pressure Adjust Result Intensity,Initial Intensity from µ-Volume,Kiel IV Leak Rate,Pressure Adjust Initial Intensity,Ion Source Pressure,Pressure Adjust Bellow Position,Kiel IV CO₂ Sample Pressure,Kiel IV Acid Temperature,Measuring from,Pressure Adjust failed with Target Intensity,Cycle Number,Sample Intensities Sample Intensity 44.00 m/z,45.00 m/z,45.00 m/z__dup2,46.00 m/z,46.00 m/z__dup2,Standard Intensities Standard Intensity 44.00 m/z,"Molecule Deltas CO2 Brand, Assonov and Coplen d45CO2",d46CO2,"CO2 Brand, Assonov and Coplen (Avg.) d45CO2 Mean",d45CO2 SD,d45CO2 SE,d46CO2 Mean,d46CO2 SD,d46CO2 SE,d 13C/12C  Mean,d 13C/12C  Std Dev,d 18O/16O  Mean,d 18O/16O  Std Dev,Excel File,Date,Date_ordinal,leak_rate,p_gases,p_no_acid,total_co2,1  Cycle Int  Samp  44,Identifier 1,Species,Identifier 2,Collector Status,Cycles Total,d13C Cycles Used,d18O Cycles Used,d13C Cycles Excluded,d18O Cycles Excluded,1  Cycle Int  Ref  44,1  Cycle Int  Diff Samp-Ref  44,1  Cycle Int  Pressure-Weighted Mismatch Samp-Ref  44,d13C_linearity_corrected,d18O_linearity_corrected,d13C_calibrated,d18O_calibrated,d13C_calibrated_linearity_corrected,d18O_calibrated_linearity_corrected
21.0,GIRMS\IRMS-operator,2026-04-08 03:19:32.192,2026-04-08 04:38:07.841,Success,False,SHP2L,,21.0,1,12.0,True,QC Standard,SHP2L,"0.001 V, 0.001 V, 0.001 V",,14.219 V,9.5186 kV,106 µbar,96 µbar,Carbon Dioxide: 0.0186 kV,106 µbar,13.412 V,16.487 V,122 µbar/min,4.605 V,1.23E-007 mbar,13 %,885 µbar,72 °C,µ-Volume,,Pre,13.251662254333494,14.398246657435353,14.306395207953246,18.886377707419182,19.12032593816259,13.399721836064629,-0.9170264054912948,-6.116740018669797,-0.9828489599303416,0.0218652129832672,0.0056455737163648,-6.141111619350395,0.0125894847206913,0.0032505909773713,-0.9828489599303416,0.0218652129832672,-6.140480678821003,0.0140505229347643,Renata Nagai 780 G. ruber series 5.xlsx,2026-04-08 03:19:32.192,739714.0,122.0,106.0,96.0,885.0,12.756200902456504,SHP2L,,,OK,16.0,15.0,15.0,0.0,0.0,12.678205966949465,0.0779949355070392,0.0739172036745967,-0.884508205350652,-6.276495336859103,,,,
22.0,GIRMS\IRMS-operator,2026-04-08 03:57:36.114,2026-04-08 05:07:20.310,Success,False,865 - H. elegans,3-4,22.0,2,12.0,True,Unknown,,"0.002 V, 0.002 V, 0.002 V",,20.408 V,9.5184 kV,89 µbar,101 µbar,Carbon Dioxide: 0.0184 kV,91 µbar,14.485 V,24.201 V,112 µbar/min,13.105 V,1.31E-007 mbar,10 %,860 µbar,72 °C,µ-Volume,18.674 V,Pre,19.98646264060142,21.782163156521868,15.474009884846762,28.74878336409157,20.68306793192452,14.495831775504374,2.3030494688456304,3.1655757885455937,2.439633889629713,0.0822110425018142,0.0205527606254535,3.170243155085572,0.0160129212654017,0.0040032303163504,2.448739517681985,0.0762893185297203,3.1705543128549043,0.0165248041138153,Renata Nagai 780 G. ruber series 5.xlsx,2026-04-08 03:57:36.114,739714.0,112.0,91.0,101.0,860.0,19.149822044211646,865,H. elegans,3-4,OK,16.0,15.0,15.0,0.0,0.0,13.696995425063395,5.452826619148251,7.180863952601281,2.657965720636297,2.881174486870548,2.739646026663081,3.2371433526556075,2.739646026663081,3.2371433526556075
23.0,GIRMS\IRMS-operator,2026-04-08 04:38:07.967,2026-04-08 05:40:18.284,Success,False,865 - H. elegans,2-3,23.0,1,13.0,True,Unknown,,"0.002 V, 0.002 V, 0.003 V",,12.108 V,9.5184 kV,101 µbar,91 µbar,Carbon Dioxide: 0.0184 kV,101 µbar,11.320 V,13.937 V,103 µbar/min,14.130 V,1.10E-007 mbar,17 %,858 µbar,72 °C,µ-Volume,,Pre,11.06166935355008,12.067433762204756,12.097104859795111,15.913199000386191,16.165565066365197,11.328757766788604,2.995710241704641,3.1964840605758216,2.949482121054669,0.0263505605238296,0.0065876401309574,3.1822739465758167,0.0141449384961757,0.0035362346240439,2.946400246344672,0.0241065672499217,3.181326605642483,0.0141062299138569,Renata Nagai 780 G. ruber series 5.xlsx,2026-04-08 04:38:07.967,739714.0,103.0,101.0,91.0,858.0,10.666494808711295,865,H. elegans,2-3,OK,16.0,15.0,15.0,0.0,0.0,10.748078588443258,-0.0815837797319627,-0.0762623692136099,3.008498941528188,3.0954381779392586,3.090207803315593,3.451483095808044,3.090207803315593,3.451483095808044
24.0,GIRMS\IRMS-operator,2026-04-08 05:07:20.416,2026-04-08 06:16:31.931,Success,False,865 - H. elegans,1-2,24.0,2,13.0,True,Unknown,,"0.002 V, 0.002 V, 0.002 V",,7.035 V,9.5186 kV,86 µbar,108 µbar,Carbon Dioxide: 0.0186 kV,91 µbar,6.559 V,7.951 V,68 µbar/min,11.085 V,7.98E-008 mbar,41 %,772 µbar,72 °C,µ-Volume,,Pre,6.429873614362367,7.018005152404974,7.0439331728822685,9.252013691984269,9.40971268089876,6.593079266639725,2.9983269061226725,3.248688025225821,3.0039071541287785,0.0173148056680862,0.0044706635996877,3.2693762747468087,0.0260350608631182,0.0067222238093569,3.008115871939557,0.0226974800955592,3.266378804384104,0.0307486677559514,Renata Nagai 780 G. ruber series 5.xlsx,2026-04-08 05:07:20.416,739714.0,68.0,91.0,108.0,772.0,6.229491280254367,865,H. elegans,1-2,OK,16.0,15.0,15.0,0.0,0.0,6.297685413411745,-0.0681941331573785,-0.063538098115108,2.993263006374564,3.2869217363490137,3.0749706269850776,3.643034620579897,3.0749706269850776,3.643034620579897
25.0,GIRMS\IRMS-operator,2026-04-08 05:40:18.399,2026-04-08 06:57:43.739,Success,False,865 - H. elegans,0-1,25.0,1,14.0,True,Unknown,,"0.001 V, 0.001 V, 0.001 V",,20.768 V,9.5187 kV,108 µbar,93 µbar,Carbon Dioxide: 0.0187 kV,101 µbar,14.633 V,24.667 V,132 µbar/min,4.599 V,1.33E-007 mbar,10 %,904 µbar,72 °C,µ-Volume,17.926 V,Pre,18.762521643676955,20.450344935150312,15.62643672534959,26.98946190394461,20.88916492976248,14.63929583553334,2.4570542337791768,3.1268626312521697,2.4700401431571257,0.0346599484459624,0.0089491602074413,3.1181839917795293,0.0100881011391942,0.002604736513797,2.479992101626882,0.0490917666168028,3.115470978541628,0.0127170067376991,Renata Nagai 780 G. ruber series 5.xlsx,2026-04-08 05:40:18.399,739714.0,132.0,101.0,93.0,904.0,17.97803511146565,865,H. elegans,0-1,OK,16.0,15.0,15.0,0.0,0.0,13.828389544525344,4.149645566940308,5.081561677988027,2.6688958430908665,2.8541990581953094,2.7505770395268883,3.2101583491543124,2.7505770395268883,3.2101583491543124
26.0,GIRMS\IRMS-operator,2026-04-08 06:16:32.146,2026-04-08 07:28:27.000,Success,False,SHP2L,,26.0,2,14.0,True,QC Standard,SHP2L,"0.002 V, 0.002 V, 0.003 V",,12.244 V,9.5185 kV,86 µbar,101 µbar,Carbon Dioxide: 0.0185 kV,103 µbar,11.483 V,14.113 V,107 µbar/min,14.286 V,1.13E-007 mbar,17 %,802 µbar,72 °C,µ-Volume,,Pre,11.2242410222318,12.197715968392822,12.265126031960405,16.001176416203194,16.39169114761036,11.486713543272328,-0.8144087958655843,-5.880022887211678,-0.887284823687747,0.0241460225787611,0.006234476221646,-5.92004771607737,0.0178908495196,0.0046193974825942,-0.8872848236877471,0.0241460225787611,-5.919701634205144,0.018749977603459,Renata Nagai 780 G. ruber series 5.xlsx,2026-04-08 06:16:32.146,739714.0,107.0,103.0,101.0,802.0,10.828902409707505,SHP2L,,,OK,16.0,15.0,15.0,0.0,0.0,10.89431441223882,-0.0654120025313158,-0.0612431553059843,-0.8223694712052391,-6.00948576802706,,,,
27.0,GIRMS\IRMS-operator,2026-04-08 06:57:43.845,2026-04-08 07:59:08.025,Success,False,865 - Uvigerina,26-27,27.0,1,15.0,True,Unknown,,"0.002 V, 0.002 V, 0.002 V",,22.345 V,9.5185 kV,106 µbar,98 µbar,Carbon Dioxide: 0.0185 kV,106 µbar,13.901 V,26.652 V,122 µbar/min,11.241 V,1.27E-007 mbar,10 %,931 µbar,72 °C,µ-Volume,20.319 V,Pre,21.830206893062243,23.71683375493912,14.859821959895168,31.41377334314853,19.86346606928379,13.919955275630604,-0.8652709674411563,3.4659761108737364,-0.7567078945827921,0.0992757844950512,0.0248189461237628,3.524058104498045,0.0291968928963815,0.0072992232240953,-0.7494703563922342,0.0982938563086184,3.527930237406333,0.0256187140579689,Renata Nagai 780 G. ruber series 5.xlsx,2026-04-08 06:57:43.845,739714.0,122.0,106.0,98.0,931.0,20.88553287801708,865,Uvigerina,26-27,OK,16.0,15.0,15.0,0.0,0.0,13.162946484660754,7.722586393356327,11.541727020634294,-0.5101414823868861,3.196915541661828,-0.428719262342156,3.552996478535647,-0.428719262342156,3.552996478535647
28.0,GIRMS\IRMS-operator,2026-04-08 07:28:27.121,2026-04-08 08:32:41.638,Success,False,865 - Uvigerina,25-26,28.0,2,15.0,True,Unknown,,"0.002 V, 0.002 V, 0.002 V",,27.240 V,9.5183 kV,93 µbar,86 µbar,Carbon Dioxide: 0.0183 kV,460 µbar,13.560 V,33.131 V,122 µbar/min,13.581 V,1.24E-007 mbar,10 %,887 µbar,72 °C,µ-Volume,24.501 V,Pre,26.590369851302498,28.87971118783243,14.500910199635104,38.25348179788698,19.38239794225801,13.583891303252573,-1.172578116057088,3.2775137779261776,-0.9334947509484836,0.1743121021339471,0.0435780255334867,3.3816247268851907,0.0391292608984039,0.0101031317205949,-0.9175558599412438,0.1679283552772199,3.3816247268851907,0.0391292608984038,Renata Nagai 780 G. ruber series 5.xlsx,2026-04-08 07:28:27.121,739714.0,122.0,460.0,86.0,887.0,25.323383719634403,865,Uvigerina,25-26,OK,16.0,15.0,15.0,0.0,0.0,12.848191172789925,12.47519254684448,23.160214711688152,-0.6012607301190322,2.9441583467892043,-0.5198459329926663,3.300149568456277,-0.5198459329926663,3.300149568456277
29.0,GIRMS\IRMS-operator,2026-04-08 07:59:08.176,2026-04-08 09:21:11.935,Success,False,865 - Uvigerina,24-25,29.0,1,16.0,True,Unknown,,"0.001 V, 0.001 V, 0.001 V",,9.880 V,9.5187 kV,79 µbar,89 µbar,Carbon Dioxide: 0.0187 kV,84 µbar,9.120 V,11.315 V,112 µbar/min,4.605 V,9.67E-008 mbar,28 %,775 µbar,72 °C,µ-Volume,,Pre,8.92567531029464,9.713278654966636,9.747988586061744,12.861506585589826,13.025508765689311,9.12701980034591,0.3219940106926611,4.723863585641919,0.2950047777310754,0.0287948557503514,0.0071987139375878,4.726060291987031,0.014578441676226,0.003896252427536,0.2932054955336364,0.028859482005806,4.726345244084958,0.0277785944565515,Renata Nagai 780 G. ruber series 5.xlsx,2026-04-08 07:59:08.176,739714.0,112.0,84.0,89.0,775.0,8.622496284644615,865,Uvigerina,24-25,OK,16.0,15.0,15.0,0.0,0.0,8.683069504897606,-0.0605732202529907,-0.0566573136769671,0.3198548439709079,4.689486649394224,0.4013446786520944,5.046097368716687,0.4013446786520944,5.046097368716687
30.0,GIRMS\IRMS-operator,2026-04-08 08:32:41.767,2026-04-08 09:47:57.690,Success,False,865 - Uvigerina,23-24,30.0,2,16.0,True,Unknown,,"0.002 V, 0.002 V, 0.002 V",,11.703 V,9.5187 kV,101 µbar,96 µbar,Carbon Dioxide: 0.0187 kV,780 µbar,10.859 V,13.489 V,205 µbar/min,8.983 V,1.08E-007 mbar,20 %,858 µbar,72 °C,µ-Volume,,Pre,10.781794786453244,11.725235355647015,11.589086816118764,15.524128719493165,15.487084432765256,10.85294783115387,-0.1737529069238963,4.037575572222174,-0.2381229075731165,0.0255061492170673,0.0065856594095722,4.021577041897262,0.0169333504153771,0.0042333376038442,-0.2381229075731165,0.0255061492170673,4.020510473208934,0.0169622666112763,Renata Nagai 780 G. ruber series 5.xlsx,2026-04-08 08:32:41.767,739714.0,205.0,780.0,96.0,858.0,10.394413808536704,865,Uvigerina,23-24,OK,16.0,15.0,15.0,0.0,0.0,10.303571820259094,0.0908419882776101,0.0863205917622543,-0.1807429504927297,3.9411485110815705,-0.0992938963991036,4.29749361062261,-0.0992938963991036,4.29749361062261
31.0,GIRMS\IRMS-operator,2026-04-08 09:21:12.059,2026-04-08 10:01:53.765,Error,False,SHP2L,,31.0,1,17.0,True,QC Standard,SHP2L,"0.002 V, 0.002 V, 0.002 V",,,,86 µbar,,,89 µbar,,,107 µbar/min,,,,792 µbar,72 °C,,,Pre,,,,,,,,,,,,,,,,,,,Renata Nagai 780 G. ruber series 5.xlsx,2026-04-08 09:21:12.059,739714.0,107.0,89.0,,792.0,,SHP2L,,,Failed Sample,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
32.0,GIRMS\IRMS-operator,2026-04-08 09:47:57.822,2026-04-08 10:01:53.791,Error,False,865 - Uvigerina,22-23,32.0,2,17.0,True,Unknown,,"0.002 V, 0.002 V, 0.002 V",,,,,,,,,,,,,,,,,,Pre,,,,,,,,,,,,,,,,,,,Renata Nagai 780 G. ruber series 5.xlsx,2026-04-08 09:47:57.822,739714.0,,,,,,865,Uvigerina,22-23,Failed Sample,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
33.0,GIRMS\IRMS-operator,2026-04-08 12:46:55.499,2026-04-08 13:05:22.400,Error,False,865 - Uvigerina,21-22,33.0,1,18.0,True,Unknown,,"0.002 V, 0.002 V, 0.002 V",,,,101 µbar,,,,,,112 µbar/min,,,,,72 °C,,,Pre,,,,,,,,,,,,,,,,,,,Renata Nagai 780 G. ruber series 5.xlsx,2026-04-08 12:46:55.499,739714.0,112.0,,,,,865,Uvigerina,21-22,Failed Sample,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
1.0,GIRMS\IRMS-operator,2026-04-13 19:52:42.653,2026-04-13 20:55:19.420,Success,False,SHP2L,,1.0,1,2.0,True,QC Standard,SHP2L,"0.001 V, 0.001 V, 0.001 V",,3.518 V,9.5182 kV,76 µbar,103 µbar,Carbon Dioxide: 0.0182 kV,91 µbar,6.266 V,3.891 V,39 µbar/min,6.268 V,7.83E-008 mbar,100 %,655 µbar,72 °C,µ-Volume,3.297 V,Pre,3.4337972636827145,3.734595923504745,6.717548251841776,4.894834295975305,8.973639742600062,6.287826124673504,-0.5145932946457599,-6.065595319047268,-0.5744428919107759,0.0462776083231325,0.0115694020807831,-6.084542897951691,0.0255150621032882,0.0065879607068988,-0.5784328650617768,0.0449630665123124,-6.090414689951521,0.0304923150995435,Renata Nagai 780 G. ruber series 6.2.xlsx,2026-04-13 19:52:42.653,739719.0,39.0,91.0,103.0,655.0,3.335963743965128,SHP2L,,,OK,16.0,15.0,15.0,0.0,0.0,6.008757710115883,-2.6727939661507545,-1.3977119873235415,-0.6434685755486186,-6.0004640895118575,,,,
2.0,GIRMS\IRMS-operator,2026-04-13 20:25:11.227,2026-04-13 21:24:04.547,Success,False,865 - Uvigerina,10-11,2.0,2,2.0,True,Unknown,,"0.001 V, 0.001 V, 0.001 V",,11.732 V,9.5184 kV,79 µbar,108 µbar,Carbon Dioxide: 0.0184 kV,84 µbar,10.861 V,13.441 V,29 µbar/min,6.215 V,1.08E-007 mbar,35 %,792 µbar,72 °C,µ-Volume,,Pre,10.76908935432809,11.724413397216036,11.54635942211075,15.483925846223917,15.42917897999772,10.812764657787255,0.9498872730202556,2.665796223171757,0.9008486107646708,0.025806945983507,0.0064517364958767,2.649883893807455,0.0147012616257616,0.0037958494296542,0.8975793666142984,0.0230292781963002,2.6462951098888965,0.0169395346084806,Renata Nagai 780 G. ruber series 6.2.xlsx,2026-04-13 20:25:11.227,739719.0,29.0,84.0,108.0,792.0,10.395427836231168,865,Uvigerina,10-11,OK,16.0,15.0,15.0,0.0,0.0,10.263850582889493,0.1315772533416748,0.1255244829701075,0.9549769101160686,2.566908824060736,1.036518484240446,2.9227661424417875,1.036518484240446,2.9227661424417875
3.0,GIRMS\IRMS-operator,2026-04-13 20:55:19.538,2026-04-13 21:58:11.325,Success,False,865 - Uvigerina,9-10,3.0,1,3.0,True,Unknown,,"0.002 V, 0.001 V, 0.002 V",,18.432 V,9.5184 kV,93 µbar,186 µbar,Carbon Dioxide: 0.0184 kV,93 µbar,16.910 V,21.574 V,63 µbar/min,10.682 V,1.43E-007 mbar,16 %,855 µbar,72 °C,µ-Volume,,Pre,16.519940635215967,17.972393792618494,17.94953541134713,23.74751667762481,23.997438953168025,16.82000531817648,0.8574364441646942,2.605748311062195,0.7563619447287506,0.0508806659572567,0.0127201664893141,2.56038558411514,0.0165341882844847,0.0042691090579244,0.7496236447663543,0.0446698266585224,2.5603855841151395,0.0165341882844847,Renata Nagai 780 G. ruber series 6.2.xlsx,2026-04-13 20:55:19.538,739719.0,63.0,93.0,186.0,855.0,15.882856389534206,865,Uvigerina,9-10,OK,16.0,15.0,15.0,0.0,0.0,15.845290562164518,0.0375658273696881,0.0354680194644725,0.9021904142929368,2.3493711672151747,0.9837276882299192,2.7051512714306227,0.9837276882299192,2.7051512714306227
4.0,GIRMS\IRMS-operator,2026-04-13 21:24:04.622,2026-04-13 22:31:09.611,Success,False,865 - Uvigerina,8-9,4.0,2,3.0,True,Unknown,,"0.002 V, 0.002 V, 0.002 V",,11.756 V,9.5184 kV,98 µbar,106 µbar,Carbon Dioxide: 0.0184 kV,91 µbar,10.873 V,13.490 V,78 µbar/min,16.512 V,1.07E-007 mbar,32 %,833 µbar,72 °C,µ-Volume,,Pre,10.631913553664084,11.57373863438521,11.574674022546478,15.286247538063604,15.467311547730048,10.83970596332213,0.8490634073328174,2.660470089654643,0.8132858288876359,0.0225161682201725,0.0056290420550431,2.640774697360356,0.0169664820956762,0.0043807268400187,0.8109006569912905,0.0211107566957814,2.636380214607747,0.0198006851843421,Renata Nagai 780 G. ruber series 6.2.xlsx,2026-04-13 21:24:04.622,739719.0,78.0,91.0,106.0,833.0,10.2584861709561,865,Uvigerina,8-9,OK,16.0,15.0,15.0,0.0,0.0,10.28911266732002,-0.0306264963639204,-0.0287619448651359,0.8659232024100456,2.560278778011048,0.947457521882825,2.916133743082355,0.947457521882825,2.916133743082355
5.0,GIRMS\IRMS-operator,2026-04-13 21:58:11.436,2026-04-13 23:17:24.850,Success,False,865 - Uvigerina,7-8,5.0,1,4.0,True,Unknown,,"0.001 V, 0.001 V, 0.001 V",,8.520 V,9.5187 kV,86 µbar,96 µbar,Carbon Dioxide: 0.0187 kV,89 µbar,8.269 V,9.615 V,73 µbar/min,6.267 V,9.03E-008 mbar,50 %,750 µbar,72 °C,µ-Volume,,Pre,8.146300349794894,8.871459372554089,8.824693565958317,11.714464201807298,11.790549530863084,8.261641881712372,0.9270747492553522,2.6590036584563936,0.9238001912148668,0.0118413465114781,0.003057422522375,2.671947245057208,0.0142503172437133,0.0036794160908716,0.9261849404538371,0.0155645909739308,2.670236639261499,0.0171583777307075,Renata Nagai 780 G. ruber series 6.2.xlsx,2026-04-13 21:58:11.436,739719.0,73.0,89.0,96.0,750.0,7.887652894732874,865,Uvigerina,7-8,OK,16.0,15.0,15.0,0.0,0.0,7.870301042162448,0.0173518525704254,0.0163801499537875,0.9400897991928776,2.6510048912996087,1.0216301605568106,3.006892059260508,1.0216301605568106,3.006892059260508
6.0,GIRMS\IRMS-operator,2026-04-13 22:31:09.713,2026-04-13 23:43:02.102,Success,False,SHP2L,,6.0,2,4.0,True,QC Standard,SHP2L,"0.002 V, 0.002 V, 0.002 V",,4.445 V,9.5187 kV,106 µbar,123 µbar,Carbon Dioxide: 0.0187 kV,108 µbar,6.194 V,4.929 V,44 µbar/min,8.180 V,7.67E-008 mbar,99 %,758 µbar,72 °C,µ-Volume,4.152 V,Pre,4.327935975774671,4.70669979761943,6.643074045767157,6.169865090389217,8.874378564363946,6.218097161309209,-0.5947656509937005,-6.019509146580448,-0.6943129743777495,0.0374372994844965,0.0096662691620289,-6.032983007484124,0.0165099087501052,0.0042628401091041,-0.6943129743777495,0.0374372994844965,-6.037166377583557,0.0203543918460597,Renata Nagai 780 G. ruber series 6.2.xlsx,2026-04-13 22:31:09.713,739719.0,44.0,108.0,123.0,758.0,4.20127162060023,SHP2L,,,OK,16.0,15.0,15.0,0.0,0.0,5.94222347138777,-1.74095185078754,-1.159402194749033,-0.7443415316793408,-5.967972103626656,,,,
7.0,GIRMS\IRMS-operator,2026-04-13 23:17:24.963,2026-04-14 00:19:02.634,Success,False,865 - Uvigerina,6-7,7.0,1,5.0,True,Unknown,,"0.001 V, 0.001 V, 0.002 V",,11.054 V,9.5187 kV,98 µbar,113 µbar,Carbon Dioxide: 0.0187 kV,96 µbar,10.280 V,12.630 V,93 µbar/min,6.139 V,1.03E-007 mbar,36 %,826 µbar,72 °C,µ-Volume,,Pre,10.187457591463096,11.090916428854932,10.93734905389959,14.650132812072185,14.61456374030247,10.242055446077355,0.864466845178713,2.849129460373856,0.8504151098014391,0.022103866626309,0.0055259666565772,2.820225021052239,0.0219143996481616,0.0054785999120404,0.849478327442954,0.022548517709572,2.818298058430798,0.0212341525654624,Renata Nagai 780 G. ruber series 6.2.xlsx,2026-04-13 23:17:24.963,739719.0,93.0,96.0,113.0,826.0,9.843916355210494,865,Uvigerina,6-7,OK,16.0,15.0,15.0,0.0,0.0,9.730394274164208,0.1135220810462858,0.1081766177226302,0.8973109316871658,2.7521409973308018,0.978847808122964,3.1080640631686265,0.978847808122964,3.1080640631686265
8.0,GIRMS\IRMS-operator,2026-04-13 23:43:02.193,2026-04-14 00:50:49.862,Success,False,865 - Uvigerina,5-6,8.0,2,5.0,True,Unknown,,"0.002 V, 0.002 V, 0.002 V",,11.355 V,9.5187 kV,111 µbar,120 µbar,Carbon Dioxide: 0.0187 kV,106 µbar,11.134 V,12.995 V,44 µbar/min,10.132 V,1.08E-007 mbar,32 %,868 µbar,72 °C,µ-Volume,,Pre,10.95067251686777,11.922611462967662,11.848624145194156,15.743061359772351,15.83331769312349,11.096141493064044,1.0099354648638317,2.572673553372873,0.9578866651093568,0.0178053989272164,0.0045973342345125,2.5634705117638505,0.0141359079413899,0.0036498757360349,0.9578866651093568,0.0178053989272164,2.566100350777933,0.0188527777853468,Renata Nagai 780 G. ruber series 6.2.xlsx,2026-04-13 23:43:02.193,739719.0,44.0,106.0,120.0,868.0,10.566654691741125,865,Uvigerina,5-6,OK,16.0,15.0,15.0,0.0,0.0,10.529833922431129,0.0368207693099957,0.0348036209478576,1.01825381945075,2.4826068094727947,1.099800548351027,2.838434205173826,1.099800548351027,2.838434205173826
9.0,GIRMS\IRMS-operator,2026-04-14 00:19:02.758,2026-04-14 01:38:26.741,Success,False,865 - Uvigerina,4-5,9.0,1,6.0,True,Unknown,,"0.001 V, 0.001 V, 0.001 V",,17.491 V,9.5188 kV,96 µbar,111 µbar,Carbon Dioxide: 0.0188 kV,96 µbar,15.900 V,20.425 V,73 µbar/min,6.260 V,1.36E-007 mbar,19 %,850 µbar,72 °C,µ-Volume,,Pre,15.518957039569257,16.886197226878455,16.875840919848734,22.31211378484117,22.56032242684709,15.8124056069597,0.9015399743892428,2.741155289464947,0.7783270004677156,0.0350244463432041,0.0090432731598243,2.712459054995369,0.0195001498869652,0.0048750374717413,0.7783270004677156,0.0350244463432041,2.7105459726973984,0.0185654547735775,Renata Nagai 780 G. ruber series 6.2.xlsx,2026-04-14 00:19:02.758,739720.0,73.0,96.0,111.0,850.0,14.927664062236186,865,Uvigerina,4-5,OK,16.0,15.0,15.0,0.0,0.0,14.916354080890056,0.0113099813461303,0.0106612133808147,0.9143277384531542,2.522443959965445,0.9958660011423036,2.8782854957117934,0.9958660011423036,2.8782854957117934
10.0,GIRMS\IRMS-operator,2026-04-14 00:50:49.965,2026-04-14 02:05:21.194,Success,False,865 - Uvigerina,3-4,10.0,2,6.0,True,Unknown,,"0.002 V, 0.002 V, 0.002 V",,5.725 V,9.5187 kV,111 µbar,130 µbar,Carbon Dioxide: 0.0187 kV,594 µbar,6.126 V,6.400 V,112 µbar/min,15.587 V,7.71E-008 mbar,84 %,782 µbar,72 °C,µ-Volume,5.109 V,Pre,5.304424247346382,5.777567625045776,6.572984862337035,7.62693148107637,8.780421516221242,6.15279759503471,0.9791488211696732,2.6038316188530253,0.9429556978159946,0.0252936704720276,0.0063234176180069,2.6265744150833767,0.0297622200017941,0.0074405550004485,0.9405428229257496,0.0242004646244929,2.628090601498734,0.030160438837823,Renata Nagai 780 G. ruber series 6.2.xlsx,2026-04-14 00:50:49.965,739720.0,112.0,594.0,130.0,782.0,5.14422201613208,865,Uvigerina,3-4,OK,16.0,15.0,15.0,0.0,0.0,5.880374566088787,-0.7361525499567074,-0.6065940025814062,0.906867983663647,2.67466612114264,0.9884056386530348,3.0305616875672285,0.9884056386530348,3.0305616875672285
11.0,GIRMS\IRMS-operator,2026-04-14 01:38:26.832,2026-04-14 02:40:38.750,Success,False,SHP2L,,11.0,1,7.0,True,QC Standard,SHP2L,"0.002 V, 0.001 V, 0.002 V",,8.891 V,9.5189 kV,96 µbar,111 µbar,Carbon Dioxide: 0.0189 kV,96 µbar,8.536 V,10.063 V,59 µbar/min,6.076 V,9.21E-008 mbar,46 %,792 µbar,72 °C,µ-Volume,,Pre,8.41523908771131,9.148434761014409,9.107879537203964,11.994389331959438,12.168640527010496,8.527221207288603,-0.7512690131420419,-6.1018780430945885,-0.823254455308072,0.0266266836655418,0.0068749801600917,-6.106855165222482,0.0162689537758487,0.0040672384439621,-0.823254455308072,0.0266266836655418,-6.107186973364343,0.0167838350378519,Renata Nagai 780 G. ruber series 6.2.xlsx,2026-04-14 01:38:26.832,739720.0,59.0,96.0,111.0,792.0,8.143382562153338,SHP2L,,,OK,16.0,15.0,15.0,0.0,0.0,8.120711239235803,0.0226713229175352,0.0214142668722808,-0.8049144418725136,-6.132552963960137,,,,
12.0,GIRMS\IRMS-operator,2026-04-14 02:05:21.322,2026-04-14 03:12:27.713,Success,False,865 - Uvigerina,2-3,12.0,2,7.0,True,Unknown,,"0.002 V, 0.002 V, 0.002 V",,2.402 V,9.5189 kV,108 µbar,115 µbar,Carbon Dioxide: 0.0189 kV,103 µbar,5.995 V,2.621 V,49 µbar/min,8.441 V,7.53E-008 mbar,100 %,640 µbar,72 °C,µ-Volume,2.253 V,Pre,2.3323118355438464,2.540471083129409,6.434406109277265,3.3550497989837367,8.595367091953506,6.0228431302561685,1.0053538808652007,3.0367830670050555,0.8776187781162738,0.050140503080964,0.012946222226869,2.972287160613988,0.038140519630551,0.009847839822988,0.8776187781162736,0.050140503080964,2.974750858910369,0.0434308998958509,Renata Nagai 780 G. ruber series 6.2.xlsx,2026-04-14 02:05:21.322,739720.0,49.0,103.0,115.0,640.0,2.2698340288993504,865,Uvigerina,2-3,OK,16.0,15.0,15.0,0.0,0.0,5.756380565787785,-3.4865465368884343,-1.2949578979063865,0.7940930337566827,3.090274942541855,0.8756215016725264,3.4463180277399488,0.8756215016725264,3.4463180277399488
